INPUT_DIR_PHYSICAL,OUTPUT_DIR_PHYSICAL,PACKAGE_DIR_PHYSICAL,BASE_PATH,PROJ_NAME,PROJECT_SOURCES,PROJ_HASH,PYPI_TAG,PROJ_MODULES,CONFIG_NAME,CONFIGURATION_OPTIONS,TESTS_TO_BE_RUN,FUNCS_TO_TRACE,THIRD_PARTY_COVERAGE,NUM_FLAPY_RUNS,SEED
/scratch/scharnboec/FlakyRoot/projects/base10,/scratch/scharnboec/FlakyRoot/projects/base10/pynguin_auto_tests_1653025019614_3627420,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/base10_1653025019614_3813944,/scratch/scharnboec/FlakyRoot/flakyexperiments,base10,https://github.com/mattdavis90/base10,v0.6.3,0.6.3,base10.dialects.json_dialect base10.transports.udp_transport base10.dialects.influxdb_dialect base10.dialects.splunk_dialect base10.transports.file_transport base10.base base10.exceptions base10.helpers base10.transports.rabbitmq_transport,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019614_3627420,,,20,230
/scratch/scharnboec/FlakyRoot/projects/keras-bert,/scratch/scharnboec/FlakyRoot/projects/keras-bert/pynguin_auto_tests_1653025020113_8812535,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/keras-bert_1653025020113_1891762,/scratch/scharnboec/FlakyRoot/flakyexperiments,keras-bert,https://github.com/CyberZHG/keras-bert,2d3590dac33b4f097aefbff3d42b630626fd157d,0.9.0,keras_bert.optimizers.util keras_bert.layers.embedding keras_bert.layers.inputs keras_bert.layers.extract keras_bert.layers.task_embed keras_bert.datasets.pretrained keras_bert.util keras_bert.layers.conv keras_bert.bert keras_bert.tokenizer keras_bert.layers.masked keras_bert.loader keras_bert.layers.pooling keras_bert.optimizers.warmup_v2,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025020113_8812535,,,20,651
/scratch/scharnboec/FlakyRoot/projects/alphanum-code,/scratch/scharnboec/FlakyRoot/projects/alphanum-code/pynguin_auto_tests_1653025019783_4360016,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/alphanum-code_1653025019783_4479027,/scratch/scharnboec/FlakyRoot/flakyexperiments,alphanum-code,https://github.com/ylaizet/alphanum_code,0.1.1,0.1.1,alphanum_code.core,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019783_4360016,,,20,368
/scratch/scharnboec/FlakyRoot/projects/pyAssignment,/scratch/scharnboec/FlakyRoot/projects/pyAssignment/pynguin_auto_tests_1653025020180_6239237,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/pyAssignment_1653025020180_3233128,/scratch/scharnboec/FlakyRoot/flakyexperiments,pyAssignment,https://github.com/CD3/pyAssignment,bf618457ff10542b1c1f334c89f48f1de72da32b,1.1.1,pyAssignment.Assignment.Answers.Text pyAssignment.Utils pyAssignment.Readers.Markdown pyAssignment.Filters.Predicates pyAssignment.Writers.Simple pyAssignment.Readers.JSON pyAssignment.Assignment.Question pyAssignment.Actions.BuildProblemSetAndBlackboardQuiz pyAssignment.Assignment.Answers.Answer pyAssignment.Writers.BlackboardQuiz pyAssignment.Assignment.Element pyAssignment.Graders.GraderBase pyAssignment.Filters.QuizExtractor pyAssignment.Assignment.Answers.AnswerBase pyAssignment.Assignment.Answers.Numerical pyAssignment.Readers.ReaderBase pyAssignment.Writers.Latex pyAssignment.Assignment.Information pyAssignment.Graders.CLGrader pyAssignment.Writers.WriterBase pyAssignment.Actions.BuildPDFAssignment pyAssignment.Actions.BuildBlackboardAssignment pyAssignment.Assignment.Answers.Essay pyAssignment.QuestionBank.Utils pyAssignment.Assignment.Figure pyAssignment.Assignment.Answers.MultipleChoice pyAssignment.Assignment.Assignment,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025020180_6239237,,,20,709
/scratch/scharnboec/FlakyRoot/projects/ocopy,/scratch/scharnboec/FlakyRoot/projects/ocopy/pynguin_auto_tests_1653025020154_6844082,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/ocopy_1653025020154_2542124,/scratch/scharnboec/FlakyRoot/flakyexperiments,ocopy,https://github.com/ottomatic-io/ocopy,0.7.1,0.7.1,ocopy.utils examples.simple ocopy.cli.ocopy ocopy.cli.update ocopy.hash ocopy.copy ocopy.backup_check ocopy.progress ocopy.file_info ocopy.mhl,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025020154_6844082,,,20,687
/scratch/scharnboec/FlakyRoot/projects/seccs,/scratch/scharnboec/FlakyRoot/projects/seccs/pynguin_auto_tests_1653025019486_1132203,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/seccs_1653025019486_9557373,/scratch/scharnboec/FlakyRoot/flakyexperiments,seccs,https://github.com/netleibi/seccs,0.0.5,0.0.5,seccs.test seccs.rc seccs.crypto_wrapper,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019486_1132203,,,20,120
/scratch/scharnboec/FlakyRoot/projects/jake,/scratch/scharnboec/FlakyRoot/projects/jake/pynguin_auto_tests_1653025019451_7838918,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/jake_1653025019451_1014100,/scratch/scharnboec/FlakyRoot/flakyexperiments,jake,https://github.com/sonatype-nexus-community/jake,v2.0.0,2.0.0,jake.command.config jake.command.oss jake.app jake.command.sbom jake.command.iq,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019451_7838918,,,20,89
/scratch/scharnboec/FlakyRoot/projects/atlasclient,/scratch/scharnboec/FlakyRoot/projects/atlasclient/pynguin_auto_tests_1653025019986_3399238,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/atlasclient_1653025019986_2146265,/scratch/scharnboec/FlakyRoot/flakyexperiments,atlasclient,https://github.com/jpoullet2000/atlasclient,02b3e7d9a6596d1123fc22b6bfed08d60105d19e,1.0.0,atlasclient.events atlasclient.models atlasclient.exceptions atlasclient.client atlasclient.base atlasclient.utils,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019986_3399238,,,20,541
/scratch/scharnboec/FlakyRoot/projects/dicom-standard,/scratch/scharnboec/FlakyRoot/projects/dicom-standard/pynguin_auto_tests_1653025019623_3872038,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/dicom-standard_1653025019623_6045143,/scratch/scharnboec/FlakyRoot/flakyexperiments,dicom-standard,https://github.com/innolitics/dicom-standard,90c356c2764bbe07dfdbb4d77ad883ee09d36491,0.1.dev202004162131,dicom_standard.extract_attributes dicom_standard.preprocess_macros_with_attributes dicom_standard.postprocess_merge_duplicate_nodes dicom_standard.extract_sections dicom_standard.macro_utils dicom_standard.parse_lib dicom_standard.process_modules dicom_standard.process_ciod_func_group_macro_relationship dicom_standard.postprocess_integrate_func_group_macros dicom_standard.table_utils dicom_standard.extract_modules_macros_with_attributes dicom_standard.process_ciod_module_relationship dicom_standard.process_macro_attribute_relationship dicom_standard.extract_sops dicom_standard.process_ciods dicom_standard.hierarchy_utils dicom_standard.extract_ciod_module_tables dicom_standard.postprocess_update_reference_links dicom_standard.extract_conf_profile_attributes dicom_standard.process_module_attribute_relationship dicom_standard.postprocess_save_references dicom_standard.extract_ciod_func_group_macro_tables dicom_standard.postprocess_mark_references dicom_standard.preprocess_modules_with_attributes dicom_standard.parse_relations dicom_standard.process_macros,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019623_3872038,,,20,237
/scratch/scharnboec/FlakyRoot/projects/dunamai,/scratch/scharnboec/FlakyRoot/projects/dunamai/pynguin_auto_tests_1653025020042_7361446,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/dunamai_1653025020042_4755135,/scratch/scharnboec/FlakyRoot/flakyexperiments,dunamai,https://github.com/mtkennerly/dunamai,v1.9.0,1.9.0,dunamai.__main__,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025020042_7361446,,,20,590
/scratch/scharnboec/FlakyRoot/projects/webssh,/scratch/scharnboec/FlakyRoot/projects/webssh/pynguin_auto_tests_1653025019416_9071608,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/webssh_1653025019416_6377216,/scratch/scharnboec/FlakyRoot/flakyexperiments,webssh,https://github.com/huashengdun/webssh,v1.6.0,1.6.0,webssh.policy webssh.worker webssh._version webssh.settings webssh.handler webssh.utils webssh.main,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019416_9071608,,,20,58
/scratch/scharnboec/FlakyRoot/projects/kindle-maker,/scratch/scharnboec/FlakyRoot/projects/kindle-maker/pynguin_auto_tests_1653025020119_3787391,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/kindle-maker_1653025020119_3166833,/scratch/scharnboec/FlakyRoot/flakyexperiments,kindle-maker,https://github.com/jachinlin/kindle_maker,v1.0.4,1.0.4,kindle_maker.ebooklib kindle_maker.kindlegen,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025020119_3787391,,,20,656
/scratch/scharnboec/FlakyRoot/projects/kool,/scratch/scharnboec/FlakyRoot/projects/kool/pynguin_auto_tests_1653025019846_2383569,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/kool_1653025019846_4028121,/scratch/scharnboec/FlakyRoot/flakyexperiments,kool,https://github.com/edasi/kool,v0.0.2,0.0.2,kool.utils.converter kool.core.exceptions kool.contrib.auth.permission kool.db.flatfile.queries kool.utils.timezone kool.db.models kool.db.flatfile.storages kool.contrib.auth.group kool.utils.encoding kool.db.flatfile.database kool.contrib.courses.course kool.contrib.quizzes.quiz kool.contrib.quizzes.question kool.contrib.auth.user kool.contrib.auth.hasher kool.db.flatfile.utils kool.utils.crypto,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019846_2383569,,,20,419
/scratch/scharnboec/FlakyRoot/projects/pycdlib,/scratch/scharnboec/FlakyRoot/projects/pycdlib/pynguin_auto_tests_1653025019377_4912061,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/pycdlib_1653025019377_1290396,/scratch/scharnboec/FlakyRoot/flakyexperiments,pycdlib,https://github.com/clalancette/pycdlib,v1.9.0,1.9.0,pycdlib.utils pycdlib.pycdlibio pycdlib.udf pycdlib.pycdlibexception pycdlib.backport_functools pycdlib.dates pycdlib.eltorito pycdlib.rockridge pycdlib.dr pycdlib.facade pycdlib.headervd pycdlib.isohybrid pycdlib.path_table_record pycdlib.inode pycdlib.pycdlib,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019377_4912061,,,20,24
/scratch/scharnboec/FlakyRoot/projects/lazygrid,/scratch/scharnboec/FlakyRoot/projects/lazygrid/pynguin_auto_tests_1653025019715_6249204,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/lazygrid_1653025019715_6555935,/scratch/scharnboec/FlakyRoot/flakyexperiments,lazygrid,https://github.com/glubbdubdrib/lazygrid,248dc91476984d225737d7762608b02c12d56512,5.0.6,lazygrid.plotter lazygrid.config lazygrid.database lazygrid.grid lazygrid.statistics lazygrid.datasets lazygrid.lazy_estimator,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019715_6249204,,,20,313
/scratch/scharnboec/FlakyRoot/projects/testaid,/scratch/scharnboec/FlakyRoot/projects/testaid/pynguin_auto_tests_1653025020252_3211270,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/testaid_1653025020252_9767200,/scratch/scharnboec/FlakyRoot/flakyexperiments,testaid,https://github.com/RebelCodeBase/testaid,v0.9.7,0.9.7,testaid.boilerplate testaid.moleculeplay testaid.ansibleres testaid.moleculebook testaid.plugin testaid.testvars testaid.exceptions testaid.moleculeenv testaid.testpass testaid.jsonvars testaid.jsonvarsdebug testaid.templates testaid.ansiblerun,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025020252_3211270,,,20,772
/scratch/scharnboec/FlakyRoot/projects/pytest-django,/scratch/scharnboec/FlakyRoot/projects/pytest-django/pynguin_auto_tests_1653025019900_3657152,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/pytest-django_1653025019900_5730806,/scratch/scharnboec/FlakyRoot/flakyexperiments,pytest-django,https://github.com/pytest-dev/pytest-django,v4.5.2,4.5.2,pytest_django_test.app.models pytest_django.django_compat pytest_django.fixtures pytest_django_test.app.migrations.0001_initial pytest_django.lazy_django pytest_django.live_server_helper pytest_django.asserts pytest_django_test.app.views pytest_django.plugin,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025019900_3657152,,,20,465
/scratch/scharnboec/FlakyRoot/projects/osc-tiny,/scratch/scharnboec/FlakyRoot/projects/osc-tiny/pynguin_auto_tests_1653025020156_8389850,/scratch/scharnboec/FlakyRoot/flakyexperiments/src/test_package/osc-tiny_1653025020156_1288311,/scratch/scharnboec/FlakyRoot/flakyexperiments,osc-tiny,https://github.com/crazyscientist/osc-tiny,v0.5.0,0.5.0,osctiny.extensions.issues osctiny.utils.base osctiny.extensions.distributions osctiny.utils.mapping osctiny.extensions.users osctiny.extensions.origin osctiny.extensions.comments osctiny.utils.backports osctiny.extensions.packages osctiny.utils.errors osctiny.extensions.projects osctiny.extensions.bs_requests osctiny.utils.conf osctiny.osc osctiny.extensions.search osctiny.utils.changelog osctiny.extensions.buildresults,DynaMOSA-TypeHints,--guess_unknown_types True --constant_seeding True --seeded_primitives_reuse_probability 0.2 --dynamic_constant_seeding True --seeded_dynamic_values_reuse_probability 0.6 --maximum_search_time 600 --output_variables Coverage --algorithm DYNAMOSA --type_inference_strategy TYPE_HINTS,pynguin_auto_tests_1653025020156_8389850,,,20,689
